본부,사업소,충전소명,충전기,충전기ID,주소,충전기구분,충전용량,충전량,충전시간,충전분,충전종료일자,충전시작시각,충전종료시각
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.64,3,20,2022.3.13,2022.3.13 13:54,2022.3.13 17:15
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,12.99,1,57,2022.3.13,2022.3.13 16:11,2022.3.13 18:09
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.03,1,42,2022.3.13,2022.3.13 12:17,2022.3.13 14:00
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.31,0,39,2022.3.13,2022.3.13 16:10,2022.3.13 16:50
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,12.18,3,43,2022.3.13,2022.3.13 11:31,2022.3.13 15:15
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.77,1,31,2022.3.13,2022.3.13 13:30,2022.3.13 15:02
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,19.99,3,2,2022.3.13,2022.3.13 17:03,2022.3.13 20:06
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.24,0,13,2022.3.13,2022.3.13 15:22,2022.3.13 15:35
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.74,1,41,2022.3.13,2022.3.13 18:47,2022.3.13 20:28
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,27.1,4,5,2022.3.13,2022.3.13 16:33,2022.3.13 20:38
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,29.5,0,54,2022.3.13,2022.3.13 20:34,2022.3.13 21:29
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.38,1,17,2022.3.13,2022.3.13 10:47,2022.3.13 12:05
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,6.92,0,11,2022.3.13,2022.3.13 13:43,2022.3.13 13:54
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.33,0,22,2022.3.13,2022.3.13 13:08,2022.3.13 13:30
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.33,1,3,2022.3.13,2022.3.13 13:56,2022.3.13 15:00
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.2,3,19,2022.3.13,2022.3.13 10:20,2022.3.13 13:40
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.71,1,44,2022.3.13,2022.3.13 11:30,2022.3.13 13:15
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.96,0,50,2022.3.13,2022.3.13 11:34,2022.3.13 12:25
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.96,1,27,2022.3.13,2022.3.13 11:12,2022.3.13 12:39
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.77,3,31,2022.3.13,2022.3.13 9:58,2022.3.13 13:30
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,32.81,0,43,2022.3.13,2022.3.13 11:04,2022.3.13 11:48
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.61,0,23,2022.3.13,2022.3.13 9:59,2022.3.13 10:23
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.57,2,0,2022.3.13,2022.3.13 10:24,2022.3.13 12:25
서울,마포용산,용산역 아이파크몰,완속06,736,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.34,0,6,2022.3.13,2022.3.13 11:22,2022.3.13 11:28
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.09,1,12,2022.3.14,2022.3.14 18:05,2022.3.14 19:17
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,17.95,3,3,2022.3.14,2022.3.14 14:04,2022.3.14 17:08
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,15.78,0,24,2022.3.14,2022.3.14 15:07,2022.3.14 15:32
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.97,0,43,2022.3.14,2022.3.14 18:25,2022.3.14 19:09
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,13.66,0,24,2022.3.14,2022.3.14 16:57,2022.3.14 17:21
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,17.16,0,50,2022.3.14,2022.3.14 17:19,2022.3.14 18:10
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.12,0,31,2022.3.14,2022.3.14 14:49,2022.3.14 15:20
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.46,0,56,2022.3.14,2022.3.14 19:29,2022.3.14 20:26
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,30.06,1,3,2022.3.14,2022.3.14 17:42,2022.3.14 18:45
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.22,0,54,2022.3.14,2022.3.14 16:58,2022.3.14 17:53
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,37.69,0,49,2022.3.14,2022.3.14 13:12,2022.3.14 14:02
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.99,1,22,2022.3.14,2022.3.14 17:02,2022.3.14 18:25
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.63,0,1,2022.3.14,2022.3.14 14:09,2022.3.14 14:10
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,31.97,4,46,2022.3.14,2022.3.14 6:51,2022.3.14 11:37
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,12.31,3,38,2022.3.14,2022.3.14 8:31,2022.3.14 12:10
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,18.79,2,51,2022.3.14,2022.3.14 10:48,2022.3.14 13:40
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.04,0,35,2022.3.14,2022.3.14 16:04,2022.3.14 16:40
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.9,1,19,2022.3.14,2022.3.14 15:12,2022.3.14 16:31
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.67,0,48,2022.3.14,2022.3.14 12:16,2022.3.14 13:05
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,11.55,0,46,2022.3.14,2022.3.14 10:28,2022.3.14 11:14
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,49.96,1,28,2022.3.14,2022.3.14 15:26,2022.3.14 16:54
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,45.34,6,45,2022.3.14,2022.3.13 23:14,2022.3.14 6:00
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,45.94,1,27,2022.3.14,2022.3.14 7:44,2022.3.14 9:12
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,20.79,0,36,2022.3.14,2022.3.14 9:05,2022.3.14 9:41
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,18.87,0,30,2022.3.14,2022.3.14 10:50,2022.3.14 11:20
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,17.07,0,23,2022.3.15,2022.3.15 19:42,2022.3.15 20:05
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.51,2,55,2022.3.15,2022.3.15 17:09,2022.3.15 20:05
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,23.51,0,41,2022.3.15,2022.3.15 19:41,2022.3.15 20:23
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,25.45,0,30,2022.3.15,2022.3.15 19:10,2022.3.15 19:40
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,48.72,7,15,2022.3.15,2022.3.15 10:39,2022.3.15 17:55
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,22.93,0,49,2022.3.15,2022.3.15 17:15,2022.3.15 18:05
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.76,0,44,2022.3.15,2022.3.15 17:08,2022.3.15 17:53
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,29.07,0,41,2022.3.15,2022.3.15 18:33,2022.3.15 19:14
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.02,2,41,2022.3.15,2022.3.15 18:12,2022.3.15 20:54
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,41.65,0,49,2022.3.15,2022.3.15 13:08,2022.3.15 13:58
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,18.98,0,47,2022.3.15,2022.3.15 18:04,2022.3.15 18:51
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.63,0,47,2022.3.15,2022.3.15 20:05,2022.3.15 20:53
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,19.47,3,3,2022.3.15,2022.3.15 19:04,2022.3.15 22:07
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.06,1,2,2022.3.15,2022.3.15 12:41,2022.3.15 13:43
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,10.5,0,14,2022.3.15,2022.3.15 12:49,2022.3.15 13:03
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.99,0,51,2022.3.15,2022.3.15 8:32,2022.3.15 9:23
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.37,1,17,2022.3.15,2022.3.15 11:07,2022.3.15 12:25
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.02,0,49,2022.3.16,2022.3.16 4:12,2022.3.16 5:01
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.25,1,35,2022.3.16,2022.3.16 8:54,2022.3.16 10:30
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.19,1,28,2022.3.16,2022.3.16 19:23,2022.3.16 20:52
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,16.86,0,36,2022.3.16,2022.3.16 16:18,2022.3.16 16:55
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,7.79,0,14,2022.3.16,2022.3.16 9:50,2022.3.16 10:04
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,9.75,3,17,2022.3.16,2022.3.16 10:57,2022.3.16 14:15
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.12,0,38,2022.3.16,2022.3.16 13:13,2022.3.16 13:52
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,12.33,1,59,2022.3.16,2022.3.16 10:40,2022.3.16 12:40
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,4.73,0,47,2022.3.16,2022.3.16 9:59,2022.3.16 10:46
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,38.58,0,49,2022.3.16,2022.3.16 11:25,2022.3.16 12:15
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.13,1,14,2022.3.16,2022.3.16 16:56,2022.3.16 18:10
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.57,1,18,2022.3.16,2022.3.16 15:16,2022.3.16 16:34
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,27.81,4,6,2022.3.16,2022.3.16 11:38,2022.3.16 15:45
서울,마포용산,용산역 아이파크몰,급속09,728,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.51,1,5,2022.3.16,2022.3.16 16:47,2022.3.16 17:52
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,21.11,0,38,2022.3.16,2022.3.16 12:54,2022.3.16 13:32
서울,마포용산,용산역 아이파크몰,급속05,724,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.94,0,42,2022.3.16,2022.3.16 18:24,2022.3.16 19:07
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,17.59,2,56,2022.3.16,2022.3.16 16:54,2022.3.16 19:50
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.27,1,11,2022.3.16,2022.3.16 15:57,2022.3.16 17:08
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,17.08,0,42,2022.3.16,2022.3.16 12:44,2022.3.16 13:26
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,51.48,1,12,2022.3.16,2022.3.16 19:10,2022.3.16 20:22
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,14.06,1,0,2022.3.16,2022.3.16 20:15,2022.3.16 21:15
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.41,0,41,2022.3.16,2022.3.16 20:05,2022.3.16 20:46
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.75,0,32,2022.3.16,2022.3.16 15:38,2022.3.16 16:10
서울,마포용산,용산역 아이파크몰,완속09,739,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,14.2,2,7,2022.3.16,2022.3.16 9:52,2022.3.16 12:00
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,0.05,0,1,2022.3.16,2022.3.16 11:36,2022.3.16 11:38
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,46.59,1,5,2022.3.16,2022.3.16 19:51,2022.3.16 20:57
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,31.36,0,37,2022.3.16,2022.3.16 16:45,2022.3.16 17:23
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,18.67,2,45,2022.3.16,2022.3.16 19:29,2022.3.16 22:14
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.72,2,15,2022.3.16,2022.3.16 18:24,2022.3.16 20:40
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40.24,0,55,2022.3.17,2022.3.17 15:58,2022.3.17 16:54
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,3.41,0,7,2022.3.17,2022.3.17 14:20,2022.3.17 14:27
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.06,1,43,2022.3.17,2022.3.16 22:26,2022.3.17 0:10
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,12.97,0,18,2022.3.17,2022.3.17 11:34,2022.3.17 11:53
서울,마포용산,용산역 아이파크몰,완속11,731,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.45,2,28,2022.3.17,2022.3.17 12:26,2022.3.17 14:55
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,0.45,0,0,2022.3.17,2022.3.17 17:29,2022.3.17 17:30
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.41,0,48,2022.3.17,2022.3.17 13:31,2022.3.17 14:19
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.29,1,5,2022.3.17,2022.3.17 17:32,2022.3.17 18:37
서울,마포용산,용산역 아이파크몰,급속04,723,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,14.17,0,53,2022.3.17,2022.3.17 19:28,2022.3.17 20:22
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,35.54,0,44,2022.3.17,2022.3.17 12:28,2022.3.17 13:13
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,19.61,0,30,2022.3.17,2022.3.17 16:40,2022.3.17 17:10
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,46.97,1,36,2022.3.17,2022.3.17 18:57,2022.3.17 20:33
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,23.94,4,27,2022.3.17,2022.3.17 15:27,2022.3.17 19:55
서울,마포용산,용산역 아이파크몰,급속03,722,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,50,1,15,2022.3.17,2022.3.17 11:50,2022.3.17 13:05
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.68,2,43,2022.3.17,2022.3.17 17:41,2022.3.17 20:25
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,26.02,1,17,2022.3.17,2022.3.17 20:09,2022.3.17 21:27
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,6.41,1,0,2022.3.17,2022.3.17 18:37,2022.3.17 19:37
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,27.79,0,33,2022.3.17,2022.3.17 19:42,2022.3.17 20:15
서울,마포용산,용산역 아이파크몰,완속10,730,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,73.43,13,21,2022.3.17,2022.3.17 10:18,2022.3.17 23:40
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,24.56,1,10,2022.3.17,2022.3.17 20:00,2022.3.17 21:10
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,23.41,0,31,2022.3.17,2022.3.17 12:06,2022.3.17 12:37
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.52,2,19,2022.3.17,2022.3.17 13:31,2022.3.17 15:50
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,20.33,3,4,2022.3.17,2022.3.17 12:11,2022.3.17 15:16
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,10.4,1,34,2022.3.17,2022.3.17 12:15,2022.3.17 13:49
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,3.25,0,29,2022.3.17,2022.3.17 11:18,2022.3.17 11:48
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.82,2,8,2022.3.17,2022.3.17 12:11,2022.3.17 14:20
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.97,0,52,2022.3.17,2022.3.17 15:53,2022.3.17 16:45
서울,마포용산,용산역 아이파크몰,완속01,729,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,11.19,1,42,2022.3.17,2022.3.17 11:42,2022.3.17 13:25
서울,마포용산,용산역 아이파크몰,급속02,721,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,40.9,1,6,2022.3.17,2022.3.17 12:22,2022.3.17 13:28
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,9.74,0,49,2022.3.17,2022.3.17 11:19,2022.3.17 12:09
서울,마포용산,용산역 아이파크몰,급속10,720,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,15,0,29,2022.3.18,2022.3.18 22:14,2022.3.18 22:44
서울,마포용산,용산역 아이파크몰,완속05,735,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,20.37,3,3,2022.3.18,2022.3.18 19:10,2022.3.18 22:13
서울,마포용산,용산역 아이파크몰,급속06,725,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,20.45,0,32,2022.3.18,2022.3.18 14:31,2022.3.18 15:04
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,7.24,2,12,2022.3.18,2022.3.18 8:32,2022.3.18 10:45
서울,마포용산,용산역 아이파크몰,완속04,734,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,5.52,0,48,2022.3.18,2022.3.18 11:05,2022.3.18 11:53
서울,마포용산,용산역 아이파크몰,완속02,732,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,1.78,0,15,2022.3.18,2022.3.18 12:53,2022.3.18 13:09
서울,마포용산,용산역 아이파크몰,급속01,719,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,11.04,0,17,2022.3.18,2022.3.18 6:55,2022.3.18 7:12
서울,마포용산,용산역 아이파크몰,완속08,738,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,22.14,3,25,2022.3.18,2022.3.18 12:13,2022.3.18 15:38
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,54.66,1,24,2022.3.18,2022.3.18 12:59,2022.3.18 14:24
서울,마포용산,용산역 아이파크몰,완속07,737,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,2.72,0,52,2022.3.18,2022.3.18 17:52,2022.3.18 18:45
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,59.01,1,22,2022.3.18,2022.3.18 15:56,2022.3.18 17:18
서울,마포용산,용산역 아이파크몰,완속03,733,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",완속,7,8.28,2,39,2022.3.18,2022.3.18 18:26,2022.3.18 21:06
서울,마포용산,용산역 아이파크몰,급속07,726,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,45.51,1,31,2022.3.18,2022.3.18 17:51,2022.3.18 19:23
서울,마포용산,용산역 아이파크몰,급속08,727,"서울특별시 용산구 한강대로23길 55 (한강로3가, 용산역)",급속,50,6.2,0,9,2022.3.18,2022.3.18 15:00,2022.3.18 15:10
